Respondent,First New,Type of Sale,Marriage Status,Education Level,Race,Ownership,Age,Grade,Previous Model,Miles / Day,City Driving,Highway Driving,Rural Driving,Income Group
1023269537,1,Buy,Single/Not Married,College graduate,White,Medium,4,S,1,Very High,1,1,1,"$30,000-$50,000"
1023278960,0,Buy,Divorced/Widowed/Separated,College graduate,White,Long,4,SL,1,Medium,0,1,0,"$30,000-$50,000"
1023287985,0,Special,Married,Some college,White,Short,4,SR,0,Low,1,1,0,"$30,000-$50,000"
1023289198,1,Buy,Single/Not Married,High school graduate or less,White,Long,2,SV,1,High,0,1,0,"$30,000-$50,000"
1023297298,1,Buy,Married,High school graduate or less,Hispanic,Long,3,S,1,Medium,1,0,0,"$30,000-$50,000"
1023328223,1,Special,Divorced/Widowed/Separated,Some college,White,Medium,4,SR,1,Low,1,0,0,"Under $30,000"
1023333456,0,Buy,Single/Not Married,Some college,White,Short,2,SV,0,Low,1,0,0,"$30,000-$50,000"
1023348399,1,Lease,Single/Not Married,College graduate,White,Long,3,S,1,High,0,0,1,"$50,001-$75,000"
1023349107,1,Lease,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,5,SR,1,Medium,0,1,0,"$75,001-$100,000"
1023356570,0,Buy,Divorced/Widowed/Separated,College graduate,White,Short,6,SV,0,Low,1,0,0,"Under $30,000"
1023357436,0,Buy,Married,High school graduate or less,Pref not to answer,Medium,4,SR,1,Very High,0,1,0,"$30,000-$50,000"
1023366354,0,Buy,Married,College graduate,White,Short,4,SR,0,High,1,1,0,"$100,001-$150,000"
1023367180,1,Lease,Single/Not Married,High school graduate or less,White,Long,1,SL,1,High,1,0,0,"Under $30,000"
1023381108,0,Lease,Married,High school graduate or less,White,Long,5,SV,1,Low,1,0,0,"$75,001-$100,000"
1023382015,0,Buy,Divorced/Widowed/Separated,College graduate,White,Long,4,S,1,High,0,0,1,"$50,001-$75,000"
1023393106,1,Lease,Married,Some college,White,Long,5,SV,1,Medium,0,1,0,"$50,001-$75,000"
1023403497,0,Special,Married,High school graduate or less,White,Long,4,SV,1,Low,1,0,0,"$50,001-$75,000"
1023404540,1,Special,Single/Not Married,College graduate,White,Long,2,SR,1,Medium,0,1,0,"Under $30,000"
1023410019,0,Buy,Divorced/Widowed/Separated,Post graduate study/degree,Hispanic,Short,3,SR,1,Low,1,1,0,"$75,001-$100,000"
1023412780,1,Buy,Married,High school graduate or less,White,Long,2,S,1,High,0,1,0,"$30,000-$50,000"
1023412810,1,Special,Married,College graduate,White,Long,4,S,1,High,1,1,1,"$75,001-$100,000"
1023431660,1,Special,Married,High school graduate or less,White,Medium,4,SV,0,Medium,1,0,0,"$30,000-$50,000"
1023432390,1,Buy,Living With Sig Oth/Dom Prtnr,Some college,Pref not to answer,Long,4,SV,1,High,0,1,0,"$30,000-$50,000"
1023435984,0,Buy,Divorced/Widowed/Separated,College graduate,White,Long,3,SR,1,Medium,1,0,0,"$30,000-$50,000"
1023437227,1,Special,Divorced/Widowed/Separated,Post graduate study/degree,Other,Long,5,S,0,Low,0,1,0,"$50,001-$75,000"
1023439998,0,Buy,Single/Not Married,High school graduate or less,White,Short,2,S,1,Medium,1,0,0,"$30,000-$50,000"
1023441127,1,Special,Single/Not Married,College graduate,Hispanic,Long,1,SR,1,High,1,1,1,"$30,000-$50,000"
1023442476,0,Lease,Married,College graduate,White,Short,4,SR,0,Medium,1,0,0,"$150,001-$200,000"
1023458623,0,Buy,Married,Some college,Other,Medium,5,SR,0,Medium,0,0,1,"$75,001-$100,000"
1023471603,1,Buy,Single/Not Married,Some college,Hispanic,Long,1,SV,1,Low,1,0,0,"$30,000-$50,000"
1023473380,1,Buy,Living With Sig Oth/Dom Prtnr,Some college,Hispanic,Long,1,SV,1,Low,1,1,0,"Under $30,000"
1023477040,0,Buy,Divorced/Widowed/Separated,Some college,Hispanic,Short,4,SV,1,High,1,1,0,"$50,001-$75,000"
1023477300,1,Buy,Single/Not Married,High school graduate or less,White,Long,2,SV,1,Low,1,0,0,"$30,000-$50,000"
1023477334,0,Special,Married,Other,White,Long,5,SV,1,High,0,1,1,"$50,001-$75,000"
1023490900,1,Lease,Single/Not Married,College graduate,White,Long,1,S,1,Low,1,0,0,"$50,001-$75,000"
1023494697,1,Special,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,1,SV,0,Medium,0,1,0,"$30,000-$50,000"
1023496002,0,Lease,Single/Not Married,College graduate,White,Short,3,SV,0,Medium,1,1,0,"$75,001-$100,000"
1023496274,1,Lease,Single/Not Married,Post graduate study/degree,White,Long,2,SV,1,Low,1,0,0,"$30,000-$50,000"
1023496819,0,Lease,Single/Not Married,High school graduate or less,White,Medium,3,SR,0,Low,1,0,0,"$30,000-$50,000"
1023499362,1,Buy,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,African-American/Black,Medium,3,SV,0,Low,1,0,0,"$100,001-$150,000"
1023501790,0,Lease,Married,High school graduate or less,White,Long,6,SL,1,Low,0,0,1,"$30,000-$50,000"
1023524561,1,Special,Living With Sig Oth/Dom Prtnr,College graduate,African-American/Black,Short,1,SR,1,High,1,1,0,"$30,000-$50,000"
1023527625,1,Buy,Single/Not Married,College graduate,African-American/Black,Long,2,S,0,Low,0,0,1,"Under $30,000"
1023528346,0,Buy,Living With Sig Oth/Dom Prtnr,College graduate,Pref not to answer,Medium,2,SV,0,Medium,1,1,0,"$30,000-$50,000"
1023532092,1,Buy,Single/Not Married,College graduate,Asian,Long,1,SR,1,Low,1,0,0,"$30,000-$50,000"
1023540710,0,Buy,Married,Post graduate study/degree,White,Long,6,SV,0,Low,1,0,0,"$50,001-$75,000"
1023550376,0,Buy,Divorced/Widowed/Separated,Some college,White,Long,3,SR,1,High,0,1,0,"$50,001-$75,000"
1023563397,0,Buy,Single/Not Married,Some college,White,Medium,5,SV,1,High,0,1,0,"$50,001-$75,000"
1023564024,0,Special,Married,College graduate,White,Long,2,SR,1,High,0,1,0,"$75,001-$100,000"
1023566701,0,Lease,Single/Not Married,Some college,Asian,Medium,2,S,0,Low,1,0,0,"$30,000-$50,000"
1023567074,0,Buy,Married,College graduate,White,Long,5,SV,1,High,0,1,0,"$50,001-$75,000"
1023567341,1,Lease,Divorced/Widowed/Separated,Some college,African-American/Black,Medium,4,SR,1,Medium,1,0,0,"$30,000-$50,000"
1023568852,1,Buy,Married,Some college,White,Medium,1,S,1,Low,1,0,0,"Under $30,000"
1023573902,0,Buy,Married,Some college,White,Long,5,SV,1,Low,0,0,1,"$50,001-$75,000"
1023575085,1,Lease,Single/Not Married,Some college,White,Long,1,SV,1,Medium,0,0,1,"Under $30,000"
1023580062,0,Special,Divorced/Widowed/Separated,College graduate,White,Short,2,SV,0,Medium,1,1,0,"$100,001-$150,000"
1023585293,0,Buy,Single/Not Married,Post graduate study/degree,White,Long,4,SR,1,Low,0,0,1,"$30,000-$50,000"
1023586060,0,Special,Married,College graduate,White,Medium,5,SR,0,High,0,1,0,"$100,001-$150,000"
1023587130,0,Buy,Married,High school graduate or less,Native American,Long,4,SR,0,High,0,1,0,"$50,001-$75,000"
1023589825,0,Lease,Single/Not Married,Some college,African-American/Black,Short,2,SV,0,High,0,1,0,"$50,001-$75,000"
1023597623,1,Buy,Living With Sig Oth/Dom Prtnr,Some college,Hispanic,Medium,6,SR,1,High,0,1,0,"Under $30,000"
1023607319,1,Buy,Single/Not Married,Some college,Hispanic,Long,1,S,0,Medium,0,1,0,"$30,000-$50,000"
1023615605,1,Buy,Married,College graduate,African-American/Black,Long,3,SV,1,High,0,1,0,"Under $30,000"
1023617381,0,Special,Married,Post graduate study/degree,Hispanic,Short,3,S,0,Medium,0,1,0,"$100,001-$150,000"
1023617888,0,Buy,Divorced/Widowed/Separated,High school graduate or less,Hispanic,Long,6,SV,0,Medium,1,1,0,"$30,000-$50,000"
1023619864,1,Buy,Married,Some college,Pref not to answer,Long,4,SL,1,Low,1,1,0,"Under $30,000"
1023621559,1,Buy,Single/Not Married,High school graduate or less,Hispanic,Long,3,S,1,Medium,1,1,0,"Under $30,000"
1023623322,0,Buy,Married,College graduate,Hispanic,Medium,4,SV,0,Medium,1,0,0,"$50,001-$75,000"
1023629533,0,Buy,Divorced/Widowed/Separated,College graduate,White,Long,5,S,0,Low,1,0,0,"$75,001-$100,000"
1023631163,1,Special,Married,Post graduate study/degree,Asian,Long,3,SV,1,Medium,0,1,0,"$100,001-$150,000"
1023636777,0,Special,Single/Not Married,College graduate,White,Short,3,SR,1,Low,1,1,0,"$50,001-$75,000"
1023637323,1,Buy,Single/Not Married,Some college,African-American/Black,Long,2,S,1,Low,1,0,0,"Under $30,000"
1023637536,0,Buy,Single/Not Married,High school graduate or less,Asian,Short,4,S,1,High,1,1,0,"Under $30,000"
1023646594,0,Lease,Married,College graduate,White,Short,3,SV,0,Medium,1,1,0,"$75,001-$100,000"
1023650028,1,Special,Married,Some college,Pref not to answer,Long,4,SV,1,Low,1,0,0,"$30,000-$50,000"
1023654937,0,Lease,Living With Sig Oth/Dom Prtnr,Some college,White,Medium,5,SV,1,Medium,0,1,0,"$100,001-$150,000"
1023680237,0,Special,Single/Not Married,College graduate,White,Long,5,SV,1,Low,0,1,0,"$30,000-$50,000"
1023687789,1,Special,Divorced/Widowed/Separated,College graduate,White,Medium,5,SV,0,Low,1,1,0,"$30,000-$50,000"
1023695498,1,Buy,Married,Some college,African-American/Black,Long,2,SV,0,Low,0,1,0,"Under $30,000"
1023697547,0,Buy,Single/Not Married,College graduate,White,Short,4,S,1,Medium,0,0,0,"$75,001-$100,000"
1023702940,1,Buy,Married,College graduate,Other,Long,3,SR,1,Medium,1,1,0,"$50,001-$75,000"
1023707364,1,Buy,Single/Not Married,College graduate,White,Long,2,SV,1,Medium,1,0,0,"Under $30,000"
1023712988,0,Special,Married,High school graduate or less,White,Long,4,SR,1,Medium,1,0,0,"$50,001-$75,000"
1023718927,0,Buy,Married,Some college,White,Long,5,SV,1,Low,1,0,0,"Under $30,000"
1023720832,0,Buy,Married,College graduate,White,Long,5,SV,1,High,0,1,0,"$30,000-$50,000"
1023721111,0,Buy,Married,High school graduate or less,White,Medium,6,SV,0,Medium,0,0,1,"$30,000-$50,000"
1023725087,1,Lease,Divorced/Widowed/Separated,College graduate,White,Long,1,S,1,Medium,1,1,0,"$30,000-$50,000"
1023726520,0,Lease,Married,College graduate,White,Short,3,SV,0,Low,1,1,0,"$100,001-$150,000"
1023730960,0,Buy,Divorced/Widowed/Separated,College graduate,White,Long,2,SR,0,Low,1,0,1,"$30,000-$50,000"
1023740388,0,Lease,Married,Some college,White,Long,5,SV,1,Low,0,0,1,"$50,001-$75,000"
1023749784,0,Buy,Married,Some college,White,Long,2,SV,1,Low,1,0,0,"$75,001-$100,000"
1023753706,0,Special,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,African-American/Black,Short,2,SR,0,Low,1,1,0,"$50,001-$75,000"
1023754702,0,Lease,Married,Post graduate study/degree,Hispanic,Long,2,S,1,Low,0,1,0,"$30,000-$50,000"
1023754753,0,Lease,Married,College graduate,White,Short,3,SR,1,Medium,1,1,0,"$75,001-$100,000"
1023763299,0,Buy,Married,High school graduate or less,Hispanic,Short,3,SV,0,High,1,0,0,"$50,001-$75,000"
1023767189,1,Buy,Single/Not Married,Some college,White,Long,4,SV,0,High,0,1,0,"$30,000-$50,000"
1023771526,0,Buy,Single/Not Married,College graduate,Hispanic,Medium,3,SV,0,Medium,1,0,0,"$30,000-$50,000"
1023772808,1,Buy,Married,High school graduate or less,Hispanic,Long,3,SV,1,Medium,1,0,0,"$30,000-$50,000"
1023773910,0,Buy,Married,Post graduate study/degree,Hispanic,Short,5,SV,0,Low,0,1,0,"$150,001-$200,000"
1023783060,1,Special,Married,High school graduate or less,Hispanic,Medium,2,SR,0,High,1,1,0,"$30,000-$50,000"
1023793937,1,Buy,Divorced/Widowed/Separated,Some college,White,Long,1,S,1,Low,0,1,1,"Under $30,000"
1023803169,1,Lease,Living With Sig Oth/Dom Prtnr,Some college,White,Long,4,SV,1,Medium,0,1,0,"Under $30,000"
1023805293,1,Buy,Single/Not Married,College graduate,White,Long,2,SV,1,Medium,1,1,1,"$30,000-$50,000"
1023806290,0,Lease,Married,Post graduate study/degree,White,Short,5,S,1,Low,1,0,0,"$100,001-$150,000"
1023808330,0,Special,Married,Some college,White,Short,3,SV,0,Medium,1,0,0,"$50,001-$75,000"
1023813253,0,Lease,Married,Post graduate study/degree,Hispanic,Short,3,S,0,Very High,1,0,0,"$50,001-$75,000"
1023819073,1,Buy,Single/Not Married,Some college,Pref not to answer,Medium,1,SV,1,High,0,1,0,"$100,001-$150,000"
1023820241,0,Lease,Married,Some college,White,Short,4,SR,1,Medium,1,1,0,"$100,001-$150,000"
1023828145,1,Buy,Married,Post graduate study/degree,White,Long,3,S,1,Medium,1,0,0,"$50,001-$75,000"
1023842075,0,Lease,Divorced/Widowed/Separated,Some college,White,Short,6,SV,0,Low,0,1,0,"$50,001-$75,000"
1023851996,0,Special,Married,High school graduate or less,White,Medium,2,SR,0,Low,1,0,0,"$30,000-$50,000"
1023853778,1,Buy,Single/Not Married,Some college,African-American/Black,Long,2,SL,1,High,1,1,0,"$30,000-$50,000"
1023857064,1,Buy,Single/Not Married,College graduate,African-American/Black,Long,2,S,1,Low,1,0,0,"$100,001-$150,000"
1023863021,0,Buy,Divorced/Widowed/Separated,Some college,White,Long,6,SV,0,Low,1,0,0,"Under $30,000"
1023865253,0,Special,Divorced/Widowed/Separated,College graduate,White,Short,4,SR,0,High,0,0,1,"$30,000-$50,000"
1023865865,1,Buy,Single/Not Married,College graduate,Pref not to answer,Long,4,SV,1,High,0,1,0,"$30,000-$50,000"
1023866373,0,Buy,Divorced/Widowed/Separated,Some college,African-American/Black,Short,5,S,0,Low,1,0,0,"$30,000-$50,000"
1023870583,0,Buy,Divorced/Widowed/Separated,Some college,White,Medium,5,S,1,Low,1,0,0,"Under $30,000"
1023878371,0,Buy,Living With Sig Oth/Dom Prtnr,Some college,White,Long,4,SV,1,Medium,0,0,1,"$30,000-$50,000"
1023881526,0,Buy,Married,College graduate,White,Medium,4,SV,0,Very High,0,1,0,"$30,000-$50,000"
1023883553,1,Buy,Divorced/Widowed/Separated,College graduate,White,Medium,2,SV,1,Medium,1,0,0,"Under $30,000"
1023893273,0,Buy,Single/Not Married,Post graduate study/degree,Pref not to answer,Long,5,SV,1,Medium,1,0,0,"$75,001-$100,000"
1023895640,0,Buy,Married,Post graduate study/degree,White,Short,5,S,0,Low,1,0,0,"$100,001-$150,000"
1023896272,0,Lease,Single/Not Married,College graduate,Other,Short,5,SV,0,Medium,0,0,1,"$30,000-$50,000"
1023898909,0,Buy,Married,Post graduate study/degree,White,Long,6,SR,0,Low,1,0,0,"$75,001-$100,000"
1023901543,1,Buy,Single/Not Married,Post graduate study/degree,White,Medium,4,SV,1,Medium,0,0,1,"$50,001-$75,000"
1023906235,0,Special,Married,High school graduate or less,White,Long,3,SR,0,High,0,0,1,"$50,001-$75,000"
1023917997,0,Lease,Divorced/Widowed/Separated,High school graduate or less,White,Short,4,SR,0,Medium,1,0,0,"$30,000-$50,000"
1023918020,0,Special,Married,Some college,White,Medium,4,SR,1,High,0,1,0,"$100,001-$150,000"
1023918721,0,Lease,Married,Post graduate study/degree,White,Long,5,SR,0,Low,1,0,0,"$50,001-$75,000"
1023919710,0,Buy,Single/Not Married,Some college,African-American/Black,Short,4,SL,0,Medium,1,1,0,"$50,001-$75,000"
1023921986,1,Special,Married,College graduate,White,Long,1,SR,0,High,1,1,0,"$75,001-$100,000"
1023924012,0,Lease,Married,Post graduate study/degree,White,Medium,3,SL,1,Medium,0,0,0,"$30,000-$50,000"
1023927160,1,Lease,Divorced/Widowed/Separated,Other,White,Long,3,SV,1,Low,1,0,0,"Under $30,000"
1023932910,0,Special,Divorced/Widowed/Separated,College graduate,White,Short,5,SV,0,Low,1,0,0,"$30,000-$50,000"
1023938285,1,Special,Married,Some college,White,Long,1,SV,1,Low,1,0,0,"$30,000-$50,000"
1023940239,0,Buy,Divorced/Widowed/Separated,College graduate,White,Medium,4,SV,1,High,1,1,1,"$50,001-$75,000"
1023978023,1,Lease,Married,College graduate,White,Long,2,SR,1,Medium,1,1,0,"$50,001-$75,000"
1023980869,0,Buy,Married,Post graduate study/degree,Asian,Long,3,SV,0,Medium,0,1,0,"$50,001-$75,000"
1023981156,0,Special,Single/Not Married,College graduate,Hispanic,Long,2,SV,1,High,0,1,0,"Under $30,000"
1023984317,1,Buy,Single/Not Married,Some college,White,Long,2,SR,1,High,0,0,1,"$30,000-$50,000"
1023984740,0,Buy,Living With Sig Oth/Dom Prtnr,College graduate,Other,Long,5,SV,1,Medium,1,0,0,"$30,000-$50,000"
1023991437,0,Buy,Divorced/Widowed/Separated,Other,White,Long,6,SV,1,High,1,1,0,"$50,001-$75,000"
1023993960,0,Special,Married,Post graduate study/degree,Hispanic,Long,5,SV,1,Low,1,0,0,"$30,000-$50,000"
1023997192,0,Special,Married,Post graduate study/degree,White,Short,6,SV,0,Medium,1,1,1,"$75,001-$100,000"
1024000663,1,Special,Divorced/Widowed/Separated,Some college,White,Medium,3,SR,0,High,1,0,0,"$30,000-$50,000"
1024000701,1,Lease,Single/Not Married,College graduate,White,Long,2,SV,1,High,0,1,0,"Under $30,000"
1024003441,0,Lease,Married,College graduate,Hispanic,Long,3,SV,0,High,1,1,0,"$100,001-$150,000"
1024009016,1,Buy,Living With Sig Oth/Dom Prtnr,College graduate,Hispanic,Long,4,SV,1,Low,1,0,0,"$50,001-$75,000"
1024012610,1,Lease,Married,Some college,White,Long,3,S,1,Medium,1,1,0,"$75,001-$100,000"
1024014230,0,Special,Single/Not Married,College graduate,White,Long,5,SL,0,Medium,1,1,0,"$50,001-$75,000"
1024021849,1,Lease,Single/Not Married,College graduate,White,Long,5,SV,1,Medium,0,1,0,"$30,000-$50,000"
1024023230,0,Buy,Married,Some college,Pref not to answer,Short,4,S,0,Medium,0,1,0,"$50,001-$75,000"
1024024015,0,Special,Married,College graduate,White,Short,5,SL,0,Medium,0,1,0,"$100,001-$150,000"
1024041580,1,Lease,Single/Not Married,College graduate,Pref not to answer,Long,3,SV,1,Medium,1,1,1,"$30,000-$50,000"
1024044512,0,Special,Married,High school graduate or less,White,Long,4,SL,0,Medium,0,1,0,"$150,001-$200,000"
1024048941,1,Special,Married,Post graduate study/degree,White,Long,2,SR,1,Medium,1,1,0,"$50,001-$75,000"
1024049417,1,Buy,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,6,SV,1,Low,1,0,0,"Under $30,000"
1024057266,0,Buy,Divorced/Widowed/Separated,Some college,African-American/Black,Medium,4,SV,0,Low,1,1,1,"$75,001-$100,000"
1024071595,1,Buy,Divorced/Widowed/Separated,High school graduate or less,African-American/Black,Long,3,SR,1,Medium,0,1,1,"Under $30,000"
1024076473,0,Special,Married,Some college,White,Short,3,SV,0,Medium,1,0,0,"$75,001-$100,000"
1024080357,1,Buy,Single/Not Married,Some college,African-American/Black,Long,2,SV,1,Medium,1,0,0,"Under $30,000"
1024088528,0,Lease,Single/Not Married,College graduate,African-American/Black,Long,4,SV,1,Low,1,0,1,"$30,000-$50,000"
1024099597,1,Buy,Divorced/Widowed/Separated,Some college,White,Long,3,SV,1,Medium,0,1,1,"Under $30,000"
1024104108,0,Lease,Single/Not Married,College graduate,White,Long,5,SR,1,Medium,1,0,0,"$50,001-$75,000"
1024105678,0,Buy,Single/Not Married,College graduate,Hispanic,Medium,2,S,0,High,1,1,1,"$30,000-$50,000"
1024109878,0,Buy,Single/Not Married,Post graduate study/degree,White,Short,3,SR,0,High,0,1,0,"$30,000-$50,000"
1024113344,1,Buy,Single/Not Married,High school graduate or less,White,Short,3,SV,0,Low,0,1,0,"Under $30,000"
1024117811,1,Lease,Married,Some college,White,Long,3,SV,1,Low,0,1,0,"$75,001-$100,000"
1024137960,0,Buy,Divorced/Widowed/Separated,Some college,Hispanic,Medium,3,SV,1,Low,1,1,0,"$30,000-$50,000"
1024147192,0,Lease,Married,Some college,White,Medium,6,SL,1,Medium,1,0,0,"$50,001-$75,000"
1024151866,0,Buy,Single/Not Married,High school graduate or less,White,Short,5,SV,0,Medium,0,1,0,"$30,000-$50,000"
1024155470,0,Lease,Divorced/Widowed/Separated,College graduate,Asian,Long,6,SV,1,Low,1,0,0,"$30,000-$50,000"
1024159530,0,Lease,Single/Not Married,College graduate,African-American/Black,Short,4,SV,0,Low,1,1,0,"Under $30,000"
1024173622,1,Buy,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,1,SV,0,Medium,0,0,1,"Under $30,000"
1024174181,1,Lease,Single/Not Married,High school graduate or less,White,Short,4,SV,1,Medium,0,1,0,"Under $30,000"
1024175676,1,Lease,Single/Not Married,College graduate,White,Long,2,SR,1,Low,0,0,1,"$30,000-$50,000"
1024179353,0,Buy,Married,High school graduate or less,Other,Long,5,SV,1,Low,1,0,0,"$30,000-$50,000"
1024184403,1,Buy,Single/Not Married,Post graduate study/degree,White,Long,2,SV,1,Low,1,1,0,"$50,001-$75,000"
1024197122,0,Special,Single/Not Married,College graduate,African-American/Black,Short,4,SV,1,Medium,1,0,0,"$30,000-$50,000"
1024198102,0,Special,Married,College graduate,White,Medium,2,SV,0,High,1,1,0,"$50,001-$75,000"
1024202312,0,Buy,Divorced/Widowed/Separated,Some college,Other,Short,6,SR,0,Low,0,1,0,"$30,000-$50,000"
1024215546,1,Special,Divorced/Widowed/Separated,Some college,White,Short,6,SV,0,Low,1,0,0,"Under $30,000"
1024229180,1,Buy,Divorced/Widowed/Separated,Some college,African-American/Black,Long,3,SV,1,Medium,1,0,0,"Under $30,000"
1024234397,0,Special,Married,High school graduate or less,White,Long,5,SR,1,Low,1,0,0,"$150,001-$200,000"
1024236934,0,Lease,Married,High school graduate or less,White,Long,5,SL,1,Low,0,0,1,"$50,001-$75,000"
1024238031,1,Lease,Single/Not Married,Some college,White,Long,1,S,1,Low,1,0,0,"$30,000-$50,000"
1024239232,0,Lease,Married,Some college,White,Short,4,S,0,Medium,1,0,0,"$75,001-$100,000"
1024247316,0,Buy,Married,Some college,White,Long,4,SV,0,Medium,0,1,0,"$50,001-$75,000"
1024248754,1,Special,Married,College graduate,White,Short,2,SV,0,Medium,1,1,0,"$150,001-$200,000"
1024252824,0,Special,Single/Not Married,Some college,White,Long,4,SL,0,Low,0,1,0,"$30,000-$50,000"
