Respondent,First New,Type of Sale,Marital Status,Education,Race,Ownership,Age Group,Trim Level,Previous Model,Miles / Day,Drive-City,Drive-Highway,Drive-Rural,Income Group
1015572811,0,2,Married,Post graduate study/degree,White,Long,4,3,0,Low,0,1,1,"$100,001-$150,000"
1015574431,0,0,Married,College graduate,Hispanic,Medium,3,1,0,Low,0,1,1,"$50,001-$75,000"
1015577155,0,0,Married,College graduate,White,Medium,3,2,1,Low,1,0,1,"$250,001-$299,999"
1015577813,0,0,Single/Not Married,Post graduate study/degree,White,Short,5,2,1,High,0,1,0,"$100,001-$150,000"
1015581969,0,0,Married,High school graduate or less,White,Long,4,3,0,Low,1,1,0,"$50,001-$75,000"
1015582523,0,0,Married,College graduate,White,Short,3,1,1,Medium,0,1,0,"$150,001-$200,000"
1015582957,0,0,Divorced/Widowed/Separated,Some college,Hispanic,Medium,3,1,1,Low,1,0,0,"$100,001-$150,000"
1015583597,0,0,Married,Some college,White,Medium,3,3,1,High,0,1,0,"$300,000+"
1015604233,0,0,Married,Post graduate study/degree,White,Medium,2,1,1,Medium,0,1,0,"$75,001-$100,000"
1015608298,0,0,Single/Not Married,Some college,White,Medium,6,1,0,Low,1,0,0,"$75,001-$100,000"
1015609812,0,0,Married,Some college,White,Long,5,0,1,Low,1,1,0,"$30,000-$50,000"
1015610217,1,0,Married,Some college,White,Long,2,2,1,Medium,1,1,0,"$75,001-$100,000"
1015611965,0,1,Married,High school graduate or less,White,Medium,2,2,0,High,1,0,0,"$75,001-$100,000"
1015613909,1,0,Married,College graduate,White,Short,4,2,0,High,0,0,1,"$100,001-$150,000"
1015613933,0,0,Married,College graduate,White,Long,4,3,1,Low,1,0,0,"$100,001-$150,000"
1015615804,0,1,Living With Sig Oth/Dom Prtnr,College graduate,White,Short,3,1,1,Low,0,0,1,"$200,001-$250,000"
1015615936,0,0,Married,College graduate,White,Long,3,2,1,Low,0,1,0,"$75,001-$100,000"
1015623866,0,1,Married,College graduate,Hispanic,Medium,3,0,0,Medium,0,1,0,"$75,001-$100,000"
1015626350,0,2,Married,Post graduate study/degree,White,Long,3,1,1,Medium,0,1,0,"$150,001-$200,000"
1015626393,0,1,Married,Some college,White,Long,3,1,0,Low,0,1,0,"$100,001-$150,000"
1015633047,0,0,Married,Post graduate study/degree,White,Long,4,2,1,Medium,1,0,0,"$200,001-$250,000"
1015635422,0,1,Married,College graduate,Hispanic,Medium,4,2,0,Medium,0,1,0,"$100,001-$150,000"
1015644316,1,1,Married,College graduate,White,Long,3,0,1,Medium,0,0,1,"$100,001-$150,000"
1015646459,0,0,Married,Post graduate study/degree,White,Short,2,1,1,Medium,1,1,0,"$150,001-$200,000"
1015650634,0,0,Married,Some college,White,Long,5,2,1,Low,0,0,1,"$50,001-$75,000"
1015658023,0,0,Married,High school graduate or less,White,Long,4,0,1,Medium,1,1,0,"$75,001-$100,000"
1015661067,0,0,Married,College graduate,White,Long,4,2,1,Medium,0,0,1,"$75,001-$100,000"
1015661148,1,0,Living With Sig Oth/Dom Prtnr,College graduate,African-American/Black,Long,3,0,0,Low,1,0,0,"$30,000-$50,000"
1015673723,0,0,Married,Some college,White,Long,6,2,1,Low,0,1,1,"$75,001-$100,000"
1015673790,0,0,Married,Other,White,Long,2,3,1,Medium,1,0,1,"$75,001-$100,000"
1015675122,0,0,Married,College graduate,White,Long,4,1,1,Low,1,0,0,"$100,001-$150,000"
1015677087,1,0,Single/Not Married,Some college,White,Medium,3,1,0,Low,1,0,1,"$75,001-$100,000"
1015691918,0,0,Married,College graduate,White,Long,6,2,1,Low,0,1,0,"$50,001-$75,000"
1015692590,1,0,Married,Some college,White,Medium,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1015698084,0,0,Married,Some college,White,Short,3,0,1,Medium,1,0,0,"$50,001-$75,000"
1015698815,0,2,Divorced/Widowed/Separated,Post graduate study/degree,White,Short,6,3,1,Medium,1,1,1,"$50,001-$75,000"
1015702014,0,0,Living With Sig Oth/Dom Prtnr,High school graduate or less,White,Short,4,3,0,Low,1,0,0,"$50,001-$75,000"
1015704939,0,0,Married,Some college,White,Long,3,3,1,Low,1,1,0,"$75,001-$100,000"
1015710750,1,1,Married,College graduate,White,Long,2,2,1,High,0,1,0,"$100,001-$150,000"
1015712044,0,0,Single/Not Married,College graduate,White,Long,4,3,1,Low,1,0,0,"$150,001-$200,000"
1015712753,0,2,Married,College graduate,White,Long,3,3,0,Medium,1,0,0,"$150,001-$200,000"
1015718930,0,2,Married,College graduate,White,Long,2,2,1,High,1,1,0,"$100,001-$150,000"
1015719219,0,0,Living With Sig Oth/Dom Prtnr,College graduate,White,Long,3,3,0,High,1,0,0,"$75,001-$100,000"
1015720179,1,0,Married,College graduate,White,Medium,1,0,1,Medium,1,0,0,"$50,001-$75,000"
1015722619,0,0,Married,College graduate,White,Long,4,1,1,Low,1,0,0,"$150,001-$200,000"
1015725189,0,1,Married,College graduate,White,Short,5,3,0,Medium,1,0,0,"$150,001-$200,000"
1015726762,0,0,Married,Post graduate study/degree,White,Medium,4,1,1,Low,1,0,0,"$75,001-$100,000"
1015729923,0,0,Married,College graduate,White,Short,2,2,0,High,1,0,0,"$75,001-$100,000"
1015733939,0,0,Married,Post graduate study/degree,White,Long,4,0,1,Low,0,0,1,"$75,001-$100,000"
1015737306,0,0,Married,Some college,White,Medium,6,2,1,Low,0,1,1,"$75,001-$100,000"
1015738361,0,0,Married,Some college,Native American,Short,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1015740498,1,0,Married,Post graduate study/degree,White,Medium,3,0,1,Low,1,0,0,"$150,001-$200,000"
1015742679,0,0,Divorced/Widowed/Separated,College graduate,White,Short,5,3,1,Medium,1,0,0,"$50,001-$75,000"
1015745686,0,0,Married,College graduate,Hispanic,Short,3,2,0,Medium,1,0,0,"$50,001-$75,000"
1015749010,0,0,Single/Not Married,College graduate,White,Short,6,1,0,Low,1,0,0,"$30,000-$50,000"
1015758133,1,0,Married,College graduate,White,Medium,2,3,1,Medium,0,1,0,"$100,001-$150,000"
1015764435,0,0,Married,High school graduate or less,White,Long,5,1,0,High,0,1,0,"$250,001-$299,999"
1015787346,0,2,Married,College graduate,White,Long,2,0,1,Medium,0,0,1,"$30,000-$50,000"
1015787540,0,1,Married,Some college,White,Short,2,1,1,Medium,1,1,0,"$150,001-$200,000"
1015788784,0,0,Married,High school graduate or less,White,Short,4,1,1,Low,1,1,0,"$50,001-$75,000"
1015798615,0,1,Married,College graduate,White,Short,2,2,0,Low,1,1,1,"$100,001-$150,000"
1015803775,0,1,Divorced/Widowed/Separated,Post graduate study/degree,Hispanic,Medium,5,2,0,Low,0,1,0,"$150,001-$200,000"
1015807827,1,0,Married,Post graduate study/degree,White,Long,3,0,1,Medium,1,0,0,"$50,001-$75,000"
1015809536,0,0,Married,Some college,White,Long,3,1,1,Low,1,1,0,"$100,001-$150,000"
1015811212,0,1,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,3,2,1,High,1,0,0,"$150,001-$200,000"
1015813479,0,1,Married,Some college,White,Medium,3,1,0,Medium,0,1,1,"$100,001-$150,000"
1015814718,1,2,Married,College graduate,White,Long,2,3,0,Low,0,1,1,"$100,001-$150,000"
1015815650,0,0,Married,College graduate,White,Long,5,3,0,Medium,1,0,0,"$200,001-$250,000"
1015820980,0,1,Married,College graduate,White,Short,3,1,1,Medium,0,1,0,"$100,001-$150,000"
1015824705,1,0,Divorced/Widowed/Separated,College graduate,White,Long,3,2,0,Medium,0,1,0,"$75,001-$100,000"
1015829251,0,0,Married,College graduate,White,Long,2,2,0,Low,0,1,1,"$50,001-$75,000"
1015829758,0,0,Married,Post graduate study/degree,Asian,Long,2,2,1,Low,1,1,1,"$75,001-$100,000"
1015836282,0,0,Married,Post graduate study/degree,White,Medium,2,1,0,Medium,1,1,0,"$75,001-$100,000"
1015843513,0,2,Married,Some college,White,Long,3,3,1,Low,0,0,1,"$100,001-$150,000"
1015845494,0,2,Married,College graduate,White,Medium,3,1,0,High,0,1,0,"$150,001-$200,000"
1015846423,0,2,Married,Some college,White,Medium,4,3,0,Low,1,0,0,"$100,001-$150,000"
1015846580,0,2,Married,Some college,White,Long,5,2,0,Medium,0,1,0,"$75,001-$100,000"
1015846911,0,0,Married,High school graduate or less,African-American/Black,Long,5,1,1,Medium,1,0,0,"$30,000-$50,000"
1015853594,0,2,Married,College graduate,White,Long,2,2,1,High,1,1,1,"$100,001-$150,000"
1015861139,0,0,Married,College graduate,Other,Short,2,0,1,Medium,1,1,0,"$75,001-$100,000"
1015864804,0,0,Married,Some college,White,Medium,4,3,0,Low,1,0,0,"$75,001-$100,000"
1015867706,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Medium,4,3,0,Medium,1,0,0,"$75,001-$100,000"
1015870677,0,0,Single/Not Married,Post graduate study/degree,Asian,Medium,3,3,0,Low,1,0,0,"$250,001-$299,999"
1015873056,0,0,Married,Post graduate study/degree,White,Long,6,2,1,Medium,0,0,1,"$75,001-$100,000"
1015878414,0,0,Married,College graduate,Hispanic,Medium,5,2,1,Low,1,1,0,"$75,001-$100,000"
1015878848,0,0,Married,Some college,White,Short,6,3,0,Low,1,0,0,"$50,001-$75,000"
1015879887,0,0,Married,High school graduate or less,White,Short,2,2,1,Low,1,1,0,"$100,001-$150,000"
1015891003,0,0,Married,College graduate,White,Long,3,3,1,Medium,1,1,0,"$75,001-$100,000"
1015891186,0,1,Married,Post graduate study/degree,White,Medium,2,2,0,Medium,0,1,0,"$150,001-$200,000"
1015897850,0,2,Married,Post graduate study/degree,White,Short,2,3,0,Medium,1,0,0,"$100,001-$150,000"
1015903508,0,0,Married,College graduate,Asian,Long,4,0,1,Low,0,0,1,"$50,001-$75,000"
1015909271,0,0,Married,High school graduate or less,White,Short,6,3,1,Low,1,1,0,"$50,001-$75,000"
1015909719,0,0,Married,Post graduate study/degree,White,Medium,2,1,0,Medium,0,0,1,"$100,001-$150,000"
1015910040,1,0,Living With Sig Oth/Dom Prtnr,Some college,White,Long,4,2,1,Low,1,0,0,"$100,001-$150,000"
1015910423,1,0,Married,College graduate,White,Long,4,2,1,Low,0,0,1,"$100,001-$150,000"
1015927440,0,0,Divorced/Widowed/Separated,College graduate,White,Long,5,0,1,High,0,1,0,"$50,001-$75,000"
1015938816,0,2,Married,Post graduate study/degree,White,Long,2,2,1,Low,0,1,0,"$200,001-$250,000"
1015940519,0,0,Married,Post graduate study/degree,White,Short,3,2,1,Medium,1,1,0,"$100,001-$150,000"
1015941710,0,0,Married,High school graduate or less,White,Medium,5,2,1,Medium,0,0,1,"$50,001-$75,000"
1015950530,0,0,Married,College graduate,White,Long,2,3,0,Medium,1,1,0,"$200,001-$250,000"
1015951227,0,2,Married,Post graduate study/degree,White,Medium,3,2,0,Low,1,0,0,"$100,001-$150,000"
1015952177,0,2,Married,Some college,White,Short,3,2,1,Medium,1,0,0,"$100,001-$150,000"
1015953157,0,0,Married,College graduate,White,Short,3,3,0,Low,1,0,0,"$75,001-$100,000"
1015964850,0,0,Married,Post graduate study/degree,White,Long,3,1,1,Low,1,0,0,"$150,001-$200,000"
1015965287,0,0,Married,Post graduate study/degree,White,Long,5,1,1,Low,0,1,0,"$100,001-$150,000"
1015967379,0,0,Married,Post graduate study/degree,White,Medium,5,2,0,Medium,1,0,0,"$75,001-$100,000"
1015967727,0,2,Married,High school graduate or less,African-American/Black,Short,3,1,0,High,1,0,0,"$75,001-$100,000"
1015970167,1,2,Married,Some college,White,Long,2,0,0,Medium,1,0,0,"$75,001-$100,000"
1015972062,0,0,Married,College graduate,White,Long,3,3,1,Medium,1,0,0,"$30,000-$50,000"
1015974367,0,2,Married,Some college,White,Long,3,3,0,Medium,1,0,0,"$150,001-$200,000"
1015978214,1,1,Married,College graduate,White,Long,4,2,1,Medium,0,0,1,"$75,001-$100,000"
1015980260,0,2,Married,Post graduate study/degree,White,Short,4,0,0,Low,1,1,0,"$100,001-$150,000"
1015983781,0,2,Married,College graduate,Hispanic,Long,3,2,1,Low,1,1,1,"$100,001-$150,000"
1015987809,0,2,Married,Post graduate study/degree,White,Short,2,2,0,Medium,0,1,0,"$100,001-$150,000"
1015997073,0,2,Married,Post graduate study/degree,White,Long,2,2,0,Medium,1,0,0,"$75,001-$100,000"
1016003268,0,0,Living With Sig Oth/Dom Prtnr,Post graduate study/degree,White,Medium,4,3,0,Low,1,0,0,"$150,001-$200,000"
1016005791,0,0,Married,Some college,White,Long,4,2,1,Low,1,0,0,"$150,001-$200,000"
1016022297,0,1,Living With Sig Oth/Dom Prtnr,College graduate,White,Short,1,0,0,Low,1,0,0,"$300,000+"
1016028341,0,1,Married,Post graduate study/degree,Hispanic,Medium,2,2,1,Low,0,0,1,"$50,001-$75,000"
1016032250,1,0,Married,Post graduate study/degree,Hispanic,Short,3,0,1,High,1,1,0,"$75,001-$100,000"
1016036794,0,0,Married,Some college,White,Medium,3,1,1,Low,1,0,0,"$75,001-$100,000"
1016041704,0,0,Married,Post graduate study/degree,White,Long,3,2,1,High,0,1,0,"$75,001-$100,000"
1016046056,0,1,Married,Post graduate study/degree,White,Long,4,2,0,Low,1,1,0,"$100,001-$150,000"
1016048008,0,0,Married,College graduate,White,Long,5,2,1,Low,1,0,0,"$200,001-$250,000"
1016060784,0,2,Married,College graduate,White,Short,3,2,1,Low,1,0,0,"$150,001-$200,000"
1016065522,0,0,Married,Some college,White,Long,5,3,1,Medium,0,0,1,"$150,001-$200,000"
1016073169,0,0,Married,College graduate,White,Long,2,3,0,Medium,0,1,0,"$150,001-$200,000"
1016079205,1,2,Married,College graduate,White,Short,2,0,1,Medium,0,1,0,"$50,001-$75,000"
1016081463,0,0,Married,College graduate,White,Long,6,3,1,Low,1,0,0,"$30,000-$50,000"
1016087305,0,2,Married,College graduate,Asian,Medium,3,3,1,Medium,1,0,0,"$250,001-$299,999"
1016089650,0,0,Divorced/Widowed/Separated,Some college,White,Long,2,3,0,Medium,1,0,1,"$30,000-$50,000"
1016094522,0,2,Married,Some college,White,Short,6,3,0,Medium,1,1,0,"$75,001-$100,000"
1016095286,0,0,Married,College graduate,White,Medium,5,3,0,Low,1,0,0,"$50,001-$75,000"
1016100816,0,0,Married,College graduate,White,Medium,2,3,1,Low,0,0,1,"$50,001-$75,000"
1016101669,0,0,Married,Some college,White,Long,5,3,1,Low,1,1,0,"$75,001-$100,000"
1016102495,0,1,Married,Some college,White,Medium,4,2,0,Low,1,1,1,"$100,001-$150,000"
1016102975,0,1,Married,Post graduate study/degree,White,Short,3,2,0,Medium,1,1,1,"$100,001-$150,000"
1016110811,0,0,Married,College graduate,White,Long,6,3,1,Medium,1,0,0,"$75,001-$100,000"
1016112440,0,0,Married,Some college,White,Short,4,3,0,Medium,1,0,0,"$50,001-$75,000"
1016113322,0,0,Married,College graduate,White,Medium,3,2,1,Medium,1,1,0,"$75,001-$100,000"
1016117638,0,0,Married,College graduate,White,Long,5,3,0,Medium,0,1,0,"$150,001-$200,000"
1016118731,0,0,Married,Some college,White,Long,5,3,1,Medium,0,1,1,"$75,001-$100,000"
1016125959,0,0,Married,College graduate,Hispanic,Long,2,3,0,Medium,1,0,0,"$100,001-$150,000"
1016126513,0,2,Married,Post graduate study/degree,Hispanic,Medium,2,3,1,Low,1,0,0,"$100,001-$150,000"
1016128184,1,0,Married,Post graduate study/degree,White,Long,4,3,1,Low,1,0,0,"$150,001-$200,000"
1016131258,0,0,Married,Some college,White,Long,5,3,1,Medium,1,0,0,"$75,001-$100,000"
1016136438,0,0,Married,Some college,White,Long,2,2,1,Low,1,0,0,"$150,001-$200,000"
1016162030,0,1,Married,Post graduate study/degree,White,Medium,3,1,1,Low,1,0,0,"$250,001-$299,999"
1016168879,0,1,Married,Post graduate study/degree,White,Short,5,2,0,Medium,1,0,0,"$300,000+"
1016169298,0,1,Married,Some college,Hispanic,Medium,4,2,0,High,0,1,0,"$150,001-$200,000"
1016173856,0,1,Married,Other,White,Short,3,1,0,Medium,0,1,1,"$75,001-$100,000"
1016180500,0,1,Married,High school graduate or less,White,Short,4,0,0,Low,0,0,1,"$75,001-$100,000"
1016189000,0,0,Married,College graduate,White,Medium,3,2,0,High,0,0,1,"$100,001-$150,000"
1016190343,0,2,Married,Post graduate study/degree,White,Long,3,1,1,Medium,0,0,1,"$200,001-$250,000"
1016190718,0,0,Married,Some college,White,Short,2,2,1,Low,1,0,0,"$150,001-$200,000"
1016192699,0,0,Married,College graduate,White,Long,3,1,0,Low,0,1,0,"$100,001-$150,000"
1016193946,0,0,Single/Not Married,High school graduate or less,White,Short,2,3,0,Medium,1,1,0,"$30,000-$50,000"
1016195043,1,0,Married,College graduate,Asian,Medium,5,3,0,Medium,0,0,1,"$300,000+"
1016199553,0,0,Married,High school graduate or less,White,Long,3,2,1,Medium,0,0,1,"$150,001-$200,000"
1016202937,0,0,Married,Some college,Native American,Short,4,2,1,Low,0,0,1,"$50,001-$75,000"
1016206304,0,1,Married,Post graduate study/degree,White,Medium,2,3,0,Medium,1,0,0,"$100,001-$150,000"
1016211634,0,0,Single/Not Married,College graduate,White,Long,5,3,1,Low,0,0,1,"$75,001-$100,000"
1016213181,0,0,Married,College graduate,White,Short,3,3,0,Medium,1,0,0,"$75,001-$100,000"
1016220803,0,0,Married,Post graduate study/degree,African-American/Black,Medium,3,1,0,Medium,1,0,1,"$100,001-$150,000"
1016221800,1,0,Married,Post graduate study/degree,Asian,Long,3,3,1,High,0,1,0,"$100,001-$150,000"
1016226186,0,0,Married,Post graduate study/degree,White,Short,3,2,0,High,1,0,0,"$50,001-$75,000"
1016229304,0,2,Married,College graduate,White,Long,4,3,1,Medium,1,0,0,"$200,001-$250,000"
1016234880,0,0,Married,College graduate,White,Short,4,1,1,Low,1,0,0,"$100,001-$150,000"
1016235673,0,0,Married,College graduate,White,Medium,6,2,0,Medium,0,0,1,"$100,001-$150,000"
1016235916,0,0,Married,Post graduate study/degree,White,Medium,2,2,1,High,0,0,1,"$100,001-$150,000"
1016236211,0,0,Married,Post graduate study/degree,White,Medium,4,2,1,Medium,0,1,0,"$300,000+"
1016241312,0,0,Married,Post graduate study/degree,White,Short,3,3,1,High,0,1,0,"$150,001-$200,000"
1016253019,0,1,Married,College graduate,Hispanic,Short,3,2,0,Medium,1,1,0,"$50,001-$75,000"
1016254953,0,0,Married,College graduate,White,Long,3,3,1,Medium,1,0,0,"$100,001-$150,000"
1016255801,0,0,Married,College graduate,White,Short,6,3,1,High,0,1,0,"$75,001-$100,000"
1016257642,0,2,Married,Some college,White,Medium,3,0,0,Medium,1,1,0,"$75,001-$100,000"
1016260970,0,0,Married,Post graduate study/degree,White,Short,4,2,1,Medium,1,1,1,"$150,001-$200,000"
1016263545,0,0,Married,Some college,White,Medium,4,2,1,Medium,1,0,0,"$100,001-$150,000"
1016263707,0,0,Married,Post graduate study/degree,White,Short,4,2,1,Low,1,0,0,"$200,001-$250,000"
1016271882,0,0,Single/Not Married,Post graduate study/degree,White,Long,2,3,1,Medium,1,1,0,"$100,001-$150,000"
1016272919,0,0,Married,Post graduate study/degree,White,Medium,3,2,1,Low,1,0,0,"$100,001-$150,000"
1016272927,0,2,Married,Some college,Asian,Long,3,2,0,Low,1,0,0,"$100,001-$150,000"
1016282027,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,6,0,1,Low,1,0,0,"$100,001-$150,000"
1016284020,0,1,Married,College graduate,White,Medium,3,0,0,Medium,1,0,0,"$100,001-$150,000"
1016284674,0,0,Married,Post graduate study/degree,White,Short,2,3,0,Medium,1,1,0,"$150,001-$200,000"
1016286561,0,0,Married,College graduate,White,Long,3,1,1,Low,1,1,0,"$100,001-$150,000"
1016288831,0,0,Married,Post graduate study/degree,White,Long,6,2,0,Low,1,0,1,"$100,001-$150,000"
1016300050,1,2,Married,Some college,White,Long,2,3,1,Medium,1,0,0,"$150,001-$200,000"
1016311710,0,0,Married,College graduate,White,Long,5,3,1,Low,1,0,0,"$100,001-$150,000"
1016312520,0,2,Married,Some college,White,Long,4,2,1,Medium,1,1,0,"$150,001-$200,000"
1016317300,0,0,Married,Post graduate study/degree,White,Medium,3,2,1,Medium,1,1,0,"$250,001-$299,999"
1016318838,0,0,Married,Post graduate study/degree,White,Long,3,3,1,Low,1,0,0,"$100,001-$150,000"
1016319265,0,0,Married,Some college,Native American,Short,6,2,1,Medium,1,0,0,"$75,001-$100,000"
1016322401,0,1,Married,College graduate,White,Medium,3,2,1,Medium,0,0,1,"$100,001-$150,000"
1016330404,0,0,Married,High school graduate or less,White,Medium,3,3,0,Very High,0,1,0,"$50,001-$75,000"
1016336224,1,1,Married,College graduate,White,Long,3,2,0,Low,1,1,0,"$75,001-$100,000"
1016341384,0,0,Divorced/Widowed/Separated,Post graduate study/degree,White,Long,5,1,1,Low,1,0,0,"$50,001-$75,000"
1016344359,0,1,Married,College graduate,White,Medium,5,1,0,Medium,1,1,1,"$100,001-$150,000"
1016349628,1,0,Single/Not Married,College graduate,White,Long,2,0,1,Medium,0,0,1,"$30,000-$50,000"
1016353960,0,0,Married,College graduate,White,Long,3,1,0,Low,0,0,1,"$150,001-$200,000"
1016357604,0,2,Married,College graduate,White,Long,5,2,1,Medium,1,1,0,"$250,001-$299,999"
1016358805,0,2,Married,High school graduate or less,White,Long,3,3,1,Medium,1,0,0,"$50,001-$75,000"
1016359305,0,0,Married,Post graduate study/degree,African-American/Black,Long,5,3,0,Low,1,1,0,"$100,001-$150,000"
1016369866,0,1,Married,Some college,Hispanic,Medium,4,1,0,Medium,0,0,0,"$100,001-$150,000"
1016388488,0,0,Divorced/Widowed/Separated,High school graduate or less,White,Long,5,1,1,Medium,1,1,0,"$50,001-$75,000"
1016390857,0,2,Married,Post graduate study/degree,White,Medium,2,2,1,Medium,1,0,0,"$200,001-$250,000"
1016392566,0,1,Married,High school graduate or less,White,Short,2,1,1,Low,1,1,1,"$75,001-$100,000"
1016392965,0,0,Married,High school graduate or less,White,Long,3,3,1,High,0,1,0,"$100,001-$150,000"
